tag,barcode_group,total_seqs,total_unique_seqs,total_failed_seqs,total_AA_mutations,unique_AA_mutations,mean_AA_mutations_per_seq,median_AA_mutations_per_seq,total_NT_mutations,unique_NT_mutations,mean_NT_mutations_per_base,mean_NT_mutations_per_seq,median_NT_mutations_per_seq,total_transversions,total_transitions,unique_transversions,unique_transitions,total_insertion_length,total_deletion_length,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G,A->T_unique,A->G_unique,A->C_unique,T->A_unique,T->G_unique,T->C_unique,G->A_unique,G->T_unique,G->C_unique,C->A_unique,C->T_unique,C->G_unique
DE5redo-mScarlettI,618B-g128,115,115,0,213.0,141.0,1.8521739130434784,2.0,353.0,221.0,0.0035161114,3.07,3,111.0,242.0,78.0,143.0,399,31,16.0,20.0,4.0,27.0,11.0,65.0,76.0,7.0,12.0,33.0,81.0,1.0,14.0,17.0,4.0,20.0,9.0,54.0,48.0,4.0,10.0,16.0,24.0,1.0
DE5redo-mScarlettI,618C-g128,125,125,0,172.0,119.0,1.376,1.0,307.0,183.0,0.0028132875,2.46,2,92.0,215.0,55.0,128.0,430,28,18.0,33.0,4.0,21.0,4.0,44.0,76.0,3.0,1.0,40.0,62.0,1.0,10.0,30.0,4.0,17.0,3.0,35.0,48.0,2.0,1.0,17.0,15.0,1.0
DE5redo-mScarlettI,618C-g80,82,74,0,68.0,53.0,0.8292682926829268,1.0,144.0,89.0,0.0020115665,1.76,2,51.0,93.0,39.0,50.0,177,21,0.0,13.0,1.0,17.0,6.0,23.0,23.0,2.0,2.0,21.0,34.0,2.0,0.0,11.0,1.0,15.0,4.0,16.0,16.0,2.0,2.0,13.0,7.0,2.0
DE5redo-mScarlettI,618D-g128,153,148,0,196.0,123.0,1.2810457516339868,1.0,373.0,210.0,0.0027925641,2.44,2,151.0,222.0,90.0,120.0,449,10,19.0,41.0,1.0,52.0,14.0,42.0,65.0,7.0,9.0,42.0,74.0,7.0,14.0,25.0,1.0,31.0,10.0,38.0,37.0,2.0,9.0,17.0,20.0,6.0
DE5redo-mScarlettI,619B-g112,70,70,0,720.0,308.0,10.285714285714286,10.0,1339.0,499.0,0.0219113075,19.13,19,320.0,1019.0,114.0,385.0,247,9,24.0,152.0,5.0,227.0,6.0,178.0,551.0,13.0,13.0,28.0,138.0,4.0,20.0,90.0,4.0,42.0,5.0,130.0,114.0,11.0,11.0,17.0,51.0,4.0
DE5redo-mScarlettI,619C-g112,21,21,0,328.0,155.0,15.61904761904762,15.0,539.0,275.0,0.0294005346,25.67,26,102.0,437.0,71.0,204.0,125,3,10.0,63.0,2.0,33.0,1.0,131.0,180.0,6.0,7.0,37.0,63.0,6.0,9.0,32.0,1.0,31.0,1.0,65.0,78.0,5.0,7.0,13.0,29.0,4.0
DE5redo-mScarlettI,619D-g112,101,101,0,724.0,239.0,7.1683168316831685,7.0,1237.0,407.0,0.014029238,12.25,12,103.0,1134.0,76.0,331.0,390,12,11.0,124.0,1.0,38.0,2.0,210.0,681.0,7.0,11.0,30.0,119.0,3.0,10.0,71.0,1.0,28.0,2.0,118.0,106.0,6.0,10.0,17.0,36.0,2.0
DE5redo-mScarlettI,620A-g104,73,71,0,102.0,52.0,1.3972602739726028,1.0,159.0,75.0,0.0024949395,2.18,2,28.0,131.0,26.0,49.0,241,2,4.0,6.0,0.0,7.0,1.0,8.0,78.0,2.0,10.0,2.0,39.0,2.0,3.0,6.0,0.0,7.0,1.0,6.0,28.0,1.0,10.0,2.0,9.0,2.0
DE5redo-mScarlettI,620B-g104,207,144,0,367.0,60.0,1.7729468599033815,2.0,629.0,104.0,0.0034806957,3.04,3,49.0,580.0,32.0,72.0,373,3,14.0,14.0,0.0,10.0,1.0,140.0,340.0,5.0,5.0,14.0,86.0,0.0,6.0,10.0,0.0,10.0,1.0,14.0,36.0,4.0,5.0,6.0,12.0,0.0
DE5redo-mScarlettI,620C-g56,64,64,0,479.0,174.0,7.484375,7.0,835.0,303.0,0.014944874,13.05,13,103.0,732.0,73.0,230.0,169,9,21.0,120.0,0.0,39.0,7.0,166.0,337.0,10.0,5.0,17.0,109.0,4.0,14.0,47.0,0.0,27.0,5.0,56.0,90.0,6.0,5.0,12.0,37.0,4.0
DE5redo-mScarlettI-flipped,520A-g120,148,127,0,,,,,296.0,148.0,0.0022909507,2.0,2,9.0,287.0,5.0,143.0,13,89,0.0,176.0,0.0,1.0,0.0,48.0,50.0,3.0,3.0,2.0,13.0,0.0,0.0,92.0,0.0,1.0,0.0,36.0,6.0,1.0,1.0,2.0,9.0,0.0
DE5redo-mScarlettI-flipped,520A-g32,103,59,0,,,,,101.0,60.0,0.0011232331,0.98,1,2.0,99.0,2.0,58.0,12,17,0.0,57.0,0.0,0.0,0.0,10.0,28.0,0.0,1.0,1.0,4.0,0.0,0.0,42.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,4.0,0.0
DE5redo-mScarlettI-flipped,520A-g72,137,95,0,,,,,214.0,111.0,0.0017892827,1.56,1,3.0,211.0,3.0,108.0,14,48,0.0,103.0,0.0,0.0,1.0,37.0,61.0,1.0,0.0,1.0,10.0,0.0,0.0,68.0,0.0,0.0,1.0,29.0,5.0,1.0,0.0,1.0,6.0,0.0
DE5redo-mScarlettI-flipped,520B-g120,177,127,0,,,,,597.0,154.0,0.0038635525,3.37,3,16.0,581.0,12.0,142.0,16,46,2.0,304.0,0.0,1.0,0.0,190.0,64.0,5.0,1.0,5.0,23.0,2.0,2.0,89.0,0.0,1.0,0.0,32.0,4.0,2.0,1.0,4.0,17.0,2.0
DE5redo-mScarlettI-flipped,520C-g0,285,99,0,,,,,227.0,79.0,0.0009123611,0.8,1,17.0,210.0,12.0,67.0,34,16,0.0,50.0,1.0,0.0,1.0,29.0,116.0,6.0,3.0,3.0,15.0,3.0,0.0,32.0,1.0,0.0,1.0,22.0,6.0,4.0,3.0,2.0,7.0,1.0
DE5redo-mScarlettI-flipped,520C-g120,1168,121,0,,,,,1780.0,92.0,0.0017456731,1.52,1,48.0,1732.0,23.0,69.0,11,29,1.0,1197.0,1.0,4.0,5.0,45.0,440.0,13.0,5.0,15.0,50.0,4.0,1.0,44.0,1.0,1.0,4.0,14.0,6.0,6.0,1.0,5.0,5.0,4.0
DE5redo-mScarlettI-flipped,520D-g120,149,105,0,,,,,260.0,109.0,0.0019988161,1.74,2,11.0,249.0,8.0,101.0,1,220,0.0,125.0,0.0,0.0,0.0,49.0,55.0,6.0,1.0,3.0,20.0,1.0,0.0,60.0,0.0,0.0,0.0,31.0,3.0,3.0,1.0,3.0,7.0,1.0
DE5redo-mScarlettI-flipped,520D-g32,305,136,0,,,,,298.0,123.0,0.0011191858,0.98,1,20.0,278.0,14.0,109.0,4,143,0.0,93.0,1.0,1.0,2.0,43.0,125.0,7.0,2.0,4.0,17.0,3.0,0.0,62.0,1.0,1.0,2.0,37.0,5.0,3.0,2.0,2.0,5.0,3.0
DE5redo-mScarlettI-flipped,560A-g128,90,86,0,,,,,247.0,161.0,0.0031436935,2.74,2,16.0,231.0,14.0,147.0,26,49,2.0,134.0,0.0,1.0,1.0,51.0,31.0,3.0,4.0,3.0,15.0,2.0,2.0,91.0,0.0,1.0,1.0,38.0,4.0,2.0,3.0,3.0,14.0,2.0
DE5redo-mScarlettI-flipped,560A-g40,129,93,0,,,,,218.0,100.0,0.0019357646,1.69,2,8.0,210.0,6.0,94.0,11,30,0.0,91.0,1.0,0.0,0.0,61.0,36.0,3.0,2.0,2.0,22.0,0.0,0.0,57.0,1.0,0.0,0.0,22.0,2.0,1.0,2.0,2.0,13.0,0.0
DE5redo-mScarlettI-flipped,560A-g80,100,89,0,,,,,218.0,115.0,0.0024971363,2.18,2,4.0,214.0,3.0,112.0,15,43,0.0,100.0,0.0,1.0,0.0,54.0,44.0,2.0,0.0,1.0,16.0,0.0,0.0,71.0,0.0,1.0,0.0,26.0,4.0,1.0,0.0,1.0,11.0,0.0
DE5redo-mScarlettI-flipped,563A-g128,74,73,0,,,,,288.0,212.0,0.0044580663,3.89,3,21.0,267.0,20.0,192.0,122,18,5.0,112.0,0.0,2.0,2.0,55.0,35.0,3.0,2.0,4.0,65.0,3.0,5.0,94.0,0.0,2.0,1.0,46.0,14.0,3.0,2.0,4.0,38.0,3.0
DE5redo-mScarlettI-flipped,563A-g40,78,67,0,,,,,132.0,93.0,0.0019384968,1.69,1,11.0,121.0,10.0,83.0,64,8,4.0,39.0,0.0,3.0,0.0,15.0,23.0,0.0,0.0,1.0,44.0,3.0,4.0,37.0,0.0,2.0,0.0,14.0,7.0,0.0,0.0,1.0,25.0,3.0
DE5redo-mScarlettI-flipped,563A-g80,85,84,0,,,,,231.0,151.0,0.0031129978,2.72,2,28.0,203.0,23.0,128.0,129,21,1.0,53.0,2.0,6.0,1.0,35.0,41.0,6.0,3.0,2.0,74.0,7.0,1.0,48.0,2.0,5.0,1.0,27.0,11.0,4.0,2.0,2.0,42.0,6.0
DE5redo-mScarlettI-flipped,563B-g0,132,71,0,,,,,137.0,69.0,0.0011888646,1.04,1,16.0,121.0,12.0,57.0,24,2,0.0,21.0,0.0,0.0,0.0,14.0,46.0,4.0,4.0,4.0,40.0,4.0,0.0,16.0,0.0,0.0,0.0,11.0,5.0,3.0,3.0,3.0,25.0,3.0
DE5redo-mScarlettI-flipped,564A-g128,68,68,0,,,,,454.0,282.0,0.0076477326,6.68,7,18.0,436.0,17.0,265.0,54,21,4.0,224.0,0.0,0.0,1.0,112.0,39.0,1.0,1.0,0.0,61.0,11.0,4.0,136.0,0.0,0.0,1.0,73.0,15.0,1.0,1.0,0.0,41.0,10.0
DE5redo-mScarlettI-flipped,564A-g40,79,79,0,,,,,284.0,182.0,0.0041179115,3.59,3,7.0,277.0,7.0,175.0,77,22,1.0,122.0,0.0,1.0,0.0,84.0,36.0,0.0,1.0,1.0,35.0,3.0,1.0,90.0,0.0,1.0,0.0,49.0,11.0,0.0,1.0,1.0,25.0,3.0
DE5redo-mScarlettI-flipped,564A-g80,74,74,0,,,,,360.0,236.0,0.0055725829,4.86,4,8.0,352.0,7.0,229.0,67,20,0.0,168.0,0.0,0.0,0.0,102.0,24.0,3.0,0.0,1.0,58.0,4.0,0.0,117.0,0.0,0.0,0.0,66.0,11.0,2.0,0.0,1.0,35.0,4.0
DE5redo-mScarlettI-flipped,564B-g40,90,90,0,,,,,372.0,215.0,0.0047346315,4.13,4,30.0,342.0,16.0,199.0,32,21,5.0,162.0,1.0,0.0,0.0,71.0,39.0,5.0,0.0,3.0,70.0,16.0,2.0,96.0,1.0,0.0,0.0,57.0,9.0,5.0,0.0,2.0,37.0,6.0
DE5redo-mScarlettI-flipped,594A-g128,56,56,0,,,,,970.0,383.0,0.0198412698,17.32,17,169.0,801.0,95.0,288.0,174,16,69.0,124.0,8.0,27.0,2.0,86.0,137.0,23.0,6.0,11.0,454.0,23.0,31.0,76.0,6.0,20.0,2.0,59.0,47.0,12.0,6.0,7.0,106.0,11.0
DE5redo-mScarlettI-flipped,594A-g40,34,34,0,,,,,294.0,205.0,0.0099049929,8.65,9,53.0,241.0,49.0,156.0,102,2,25.0,37.0,2.0,5.0,1.0,41.0,47.0,6.0,4.0,4.0,116.0,6.0,23.0,32.0,2.0,5.0,1.0,35.0,30.0,6.0,3.0,4.0,59.0,5.0
DE5redo-mScarlettI-flipped,594A-g80,78,78,0,,,,,1008.0,344.0,0.0148030663,12.92,13,183.0,825.0,83.0,261.0,184,17,91.0,111.0,3.0,24.0,5.0,73.0,141.0,26.0,9.0,4.0,500.0,21.0,32.0,69.0,3.0,10.0,4.0,55.0,44.0,15.0,7.0,4.0,93.0,8.0
DE5redo-mScarlettI-flipped,594B-g0,33,33,0,,,,,172.0,103.0,0.0059703565,5.21,5,30.0,142.0,17.0,86.0,32,11,3.0,29.0,1.0,2.0,0.0,21.0,32.0,7.0,2.0,14.0,60.0,1.0,3.0,19.0,1.0,2.0,0.0,19.0,12.0,7.0,2.0,1.0,36.0,1.0
DE5redo-mScarlettI-flipped,594D-g0,62,62,0,,,,,304.0,171.0,0.0056165244,4.9,4,51.0,253.0,34.0,137.0,74,2,15.0,31.0,0.0,5.0,1.0,37.0,69.0,8.0,0.0,1.0,116.0,21.0,12.0,26.0,0.0,5.0,1.0,33.0,25.0,6.0,0.0,1.0,53.0,9.0
DE5redo-mScarlettI-flipped,594D-g40,87,87,0,,,,,747.0,391.0,0.0098352885,8.59,9,129.0,618.0,96.0,295.0,255,19,34.0,99.0,9.0,27.0,0.0,90.0,111.0,29.0,0.0,7.0,318.0,23.0,28.0,76.0,7.0,19.0,0.0,67.0,47.0,21.0,0.0,7.0,105.0,14.0
DE5redo-mScarlettI-flipped,595A-g128,47,47,0,,,,,864.0,419.0,0.0210572494,18.38,17,173.0,691.0,110.0,309.0,255,15,54.0,157.0,8.0,21.0,3.0,81.0,119.0,36.0,14.0,10.0,334.0,27.0,37.0,91.0,5.0,21.0,3.0,51.0,45.0,15.0,6.0,8.0,122.0,15.0
DE5redo-mScarlettI-flipped,595A-g40,1,1,0,,,,,2.0,2.0,0.0022909507,2.0,2,1.0,1.0,1.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DE5redo-mScarlettI-flipped,595A-g80,43,43,0,,,,,534.0,324.0,0.0142252058,12.42,12,116.0,418.0,74.0,250.0,132,59,25.0,87.0,4.0,20.0,3.0,66.0,85.0,32.0,6.0,5.0,180.0,21.0,20.0,70.0,4.0,17.0,3.0,52.0,43.0,13.0,1.0,5.0,85.0,11.0
DE5redo-mScarlettI-flipped,595C-g0,16,16,0,,,,,64.0,44.0,0.0045819015,4.0,4,11.0,53.0,10.0,34.0,14,1,4.0,8.0,1.0,2.0,0.0,4.0,14.0,0.0,1.0,2.0,27.0,1.0,4.0,5.0,1.0,2.0,0.0,4.0,8.0,0.0,1.0,1.0,17.0,1.0
DE5redo-mScarlettI-flipped,596A-g128,61,61,0,,,,,828.0,431.0,0.0155484198,13.57,14,112.0,716.0,88.0,343.0,247,9,36.0,127.0,9.0,17.0,4.0,93.0,143.0,25.0,4.0,5.0,353.0,12.0,28.0,103.0,9.0,13.0,4.0,78.0,45.0,16.0,3.0,5.0,117.0,10.0
DE5redo-mScarlettI-flipped,596A-g40,41,41,0,,,,,270.0,185.0,0.0075433744,6.59,6,35.0,235.0,33.0,152.0,82,4,16.0,39.0,0.0,5.0,0.0,32.0,55.0,7.0,2.0,2.0,109.0,3.0,16.0,35.0,0.0,4.0,0.0,28.0,25.0,6.0,2.0,2.0,64.0,3.0
DE5redo-mScarlettI-flipped,596A-g80,61,61,0,,,,,580.0,325.0,0.0108914052,9.51,9,70.0,510.0,62.0,263.0,194,9,21.0,95.0,3.0,14.0,1.0,79.0,100.0,14.0,1.0,7.0,236.0,9.0,20.0,70.0,3.0,10.0,1.0,61.0,34.0,13.0,1.0,6.0,98.0,8.0
DE5redo-mScarlettI-flipped,596C-g128,58,58,0,,,,,883.0,390.0,0.0174388751,15.22,15,115.0,768.0,74.0,316.0,237,10,39.0,140.0,3.0,8.0,1.0,119.0,115.0,44.0,3.0,7.0,394.0,10.0,32.0,87.0,3.0,8.0,1.0,75.0,36.0,15.0,3.0,4.0,118.0,8.0
DE5redo-mScarlettI-flipped,596D-g40,80,80,0,,,,,727.0,301.0,0.0104095074,9.09,9,110.0,617.0,64.0,237.0,167,35,30.0,71.0,1.0,16.0,1.0,122.0,153.0,49.0,2.0,6.0,271.0,5.0,25.0,58.0,1.0,15.0,1.0,56.0,41.0,10.0,2.0,5.0,82.0,5.0
DE5redo-mScarlettI-flipped,596D-g80,52,52,0,,,,,573.0,310.0,0.0126222575,11.02,11,101.0,472.0,61.0,249.0,154,39,29.0,82.0,2.0,10.0,1.0,89.0,80.0,36.0,4.0,8.0,221.0,11.0,25.0,63.0,2.0,8.0,1.0,59.0,37.0,10.0,3.0,3.0,90.0,9.0
DE5redo-mScarlettI-flipped,611A-g128,71,71,0,,,,,472.0,298.0,0.0076149912,6.65,7,29.0,443.0,25.0,273.0,51,23,6.0,214.0,0.0,5.0,0.0,120.0,30.0,2.0,1.0,2.0,79.0,13.0,6.0,133.0,0.0,5.0,0.0,85.0,13.0,2.0,1.0,2.0,42.0,9.0
DE5redo-mScarlettI-flipped,612A-g128,16,16,0,,,,,58.0,45.0,0.0041523482,3.62,3,18.0,40.0,17.0,28.0,98,0,6.0,1.0,1.0,0.0,3.0,2.0,9.0,6.0,0.0,1.0,28.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0,6.0,5.0,0.0,1.0,19.0,1.0
DE5redo-mScarlettI-flipped,612B-g128,58,58,0,,,,,143.0,99.0,0.0028241893,2.47,2,48.0,95.0,37.0,62.0,332,55,6.0,7.0,4.0,3.0,0.0,8.0,37.0,22.0,1.0,8.0,43.0,4.0,6.0,7.0,2.0,3.0,0.0,7.0,14.0,18.0,1.0,5.0,34.0,2.0
DE5redo-mScarlettI-flipped,612C-g128,11,11,0,,,,,34.0,29.0,0.0035405602,3.09,3,12.0,22.0,11.0,18.0,79,1,2.0,2.0,0.0,1.0,0.0,2.0,9.0,5.0,0.0,0.0,9.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,0.0,9.0,4.0
DE5redo-mScarlettI-flipped,612D-g120,27,27,0,,,,,95.0,74.0,0.0040303763,3.52,3,33.0,62.0,25.0,49.0,191,6,5.0,7.0,1.0,7.0,0.0,2.0,24.0,14.0,1.0,1.0,29.0,4.0,4.0,7.0,1.0,5.0,0.0,2.0,16.0,9.0,1.0,1.0,24.0,4.0
DE5redo-mScarlettI-flipped,618A-g128,142,133,0,,,,,389.0,185.0,0.0031379572,2.74,2,128.0,261.0,69.0,116.0,302,16,43.0,55.0,5.0,23.0,1.0,44.0,73.0,37.0,2.0,8.0,89.0,9.0,23.0,32.0,4.0,10.0,1.0,21.0,21.0,14.0,2.0,8.0,42.0,7.0
DE5redo-mScarlettI-flipped,618B-g128,115,115,0,,,,,353.0,221.0,0.0035161114,3.07,3,111.0,242.0,78.0,143.0,399,31,27.0,65.0,11.0,16.0,4.0,20.0,81.0,33.0,1.0,7.0,76.0,12.0,20.0,54.0,9.0,14.0,4.0,17.0,24.0,16.0,1.0,4.0,48.0,10.0
DE5redo-mScarlettI-flipped,618C-g128,125,125,0,,,,,307.0,183.0,0.0028132875,2.46,2,92.0,215.0,55.0,128.0,430,28,21.0,44.0,4.0,18.0,4.0,33.0,62.0,40.0,1.0,3.0,76.0,1.0,17.0,35.0,3.0,10.0,4.0,30.0,15.0,17.0,1.0,2.0,48.0,1.0
DE5redo-mScarlettI-flipped,618C-g80,82,74,0,,,,,144.0,89.0,0.0020115665,1.76,2,51.0,93.0,39.0,50.0,177,21,17.0,23.0,6.0,0.0,1.0,13.0,34.0,21.0,2.0,2.0,23.0,2.0,15.0,16.0,4.0,0.0,1.0,11.0,7.0,13.0,2.0,2.0,16.0,2.0
DE5redo-mScarlettI-flipped,618D-g128,153,148,0,,,,,373.0,210.0,0.0027925641,2.44,2,151.0,222.0,90.0,120.0,449,10,52.0,42.0,14.0,19.0,1.0,41.0,74.0,42.0,7.0,7.0,65.0,9.0,31.0,38.0,10.0,14.0,1.0,25.0,20.0,17.0,6.0,2.0,37.0,9.0
DE5redo-mScarlettI-flipped,619B-g112,70,70,0,,,,,1339.0,499.0,0.0219113075,19.13,19,320.0,1019.0,114.0,385.0,247,9,227.0,178.0,6.0,24.0,5.0,152.0,138.0,28.0,4.0,13.0,551.0,13.0,42.0,130.0,5.0,20.0,4.0,90.0,51.0,17.0,4.0,11.0,114.0,11.0
DE5redo-mScarlettI-flipped,619C-g112,21,21,0,,,,,539.0,275.0,0.0294005346,25.67,26,102.0,437.0,71.0,204.0,125,3,33.0,131.0,1.0,10.0,2.0,63.0,63.0,37.0,6.0,6.0,180.0,7.0,31.0,65.0,1.0,9.0,1.0,32.0,29.0,13.0,4.0,5.0,78.0,7.0
DE5redo-mScarlettI-flipped,619D-g112,101,101,0,,,,,1237.0,407.0,0.014029238,12.25,12,103.0,1134.0,76.0,331.0,390,12,38.0,210.0,2.0,11.0,1.0,124.0,119.0,30.0,3.0,7.0,681.0,11.0,28.0,118.0,2.0,10.0,1.0,71.0,36.0,17.0,2.0,6.0,106.0,10.0
DE5redo-mScarlettI-flipped,620A-g104,73,71,0,,,,,159.0,75.0,0.0024949395,2.18,2,28.0,131.0,26.0,49.0,241,2,7.0,8.0,1.0,4.0,0.0,6.0,39.0,2.0,2.0,2.0,78.0,10.0,7.0,6.0,1.0,3.0,0.0,6.0,9.0,2.0,2.0,1.0,28.0,10.0
DE5redo-mScarlettI-flipped,620B-g104,207,144,0,,,,,629.0,104.0,0.0034806957,3.04,3,49.0,580.0,32.0,72.0,373,3,10.0,140.0,1.0,14.0,0.0,14.0,86.0,14.0,0.0,5.0,340.0,5.0,10.0,14.0,1.0,6.0,0.0,10.0,12.0,6.0,0.0,4.0,36.0,5.0
DE5redo-mScarlettI-flipped,620C-g56,64,64,0,,,,,835.0,303.0,0.014944874,13.05,13,103.0,732.0,73.0,230.0,169,9,39.0,166.0,7.0,21.0,0.0,120.0,109.0,17.0,4.0,10.0,337.0,5.0,27.0,56.0,5.0,14.0,0.0,47.0,37.0,12.0,4.0,6.0,90.0,5.0
DE5redo-URA3,520A-g120,148,134,0,,,,,561.0,219.0,0.0041246361,3.79,4,9.0,552.0,9.0,210.0,0,68,0.0,119.0,1.0,0.0,0.0,200.0,212.0,1.0,3.0,0.0,21.0,4.0,0.0,77.0,1.0,0.0,0.0,106.0,19.0,1.0,3.0,0.0,8.0,4.0
DE5redo-URA3,520A-g32,103,67,0,,,,,333.0,91.0,0.0035179649,3.23,3,3.0,330.0,3.0,88.0,1,2,0.0,35.0,0.0,0.0,1.0,118.0,150.0,1.0,1.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,1.0,47.0,9.0,1.0,1.0,0.0,4.0,0.0
DE5redo-URA3,520A-g72,137,104,0,,,,,413.0,132.0,0.0032803031,3.01,3,5.0,408.0,4.0,128.0,0,23,0.0,59.0,0.0,0.0,0.0,132.0,192.0,2.0,1.0,0.0,25.0,2.0,0.0,39.0,0.0,0.0,0.0,67.0,11.0,1.0,1.0,0.0,11.0,2.0
DE5redo-URA3,520B-g120,177,118,0,,,,,1106.0,149.0,0.0067993336,6.25,6,8.0,1098.0,8.0,141.0,3,35,1.0,402.0,0.0,1.0,2.0,430.0,257.0,1.0,0.0,2.0,9.0,1.0,1.0,40.0,0.0,1.0,2.0,76.0,18.0,1.0,0.0,2.0,7.0,1.0
DE5redo-URA3,520C-g0,285,86,0,,,,,528.0,87.0,0.0020159212,1.85,2,16.0,512.0,11.0,76.0,0,6,0.0,67.0,0.0,1.0,0.0,46.0,378.0,8.0,1.0,5.0,21.0,1.0,0.0,19.0,0.0,1.0,0.0,34.0,8.0,3.0,1.0,5.0,15.0,1.0
DE5redo-URA3,520C-g120,1168,102,0,,,,,1787.0,109.0,0.0016648158,1.53,1,43.0,1744.0,21.0,88.0,8,5,1.0,100.0,1.0,0.0,1.0,54.0,1567.0,21.0,5.0,6.0,23.0,8.0,1.0,29.0,1.0,0.0,1.0,30.0,12.0,4.0,5.0,3.0,17.0,6.0
DE5redo-URA3,520D-g120,149,95,0,,,,,598.0,114.0,0.004367163,4.01,4,6.0,592.0,4.0,110.0,0,39,0.0,158.0,0.0,0.0,0.0,209.0,221.0,3.0,2.0,1.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,65.0,11.0,1.0,2.0,1.0,4.0,0.0
DE5redo-URA3,520D-g32,305,149,0,,,,,667.0,159.0,0.0023796357,2.19,2,22.0,645.0,14.0,145.0,5,4,0.0,115.0,1.0,1.0,0.0,97.0,410.0,10.0,4.0,5.0,23.0,1.0,0.0,54.0,1.0,1.0,0.0,68.0,10.0,3.0,4.0,4.0,13.0,1.0
DE5redo-URA3,560A-g128,90,89,0,,,,,392.0,187.0,0.0047394511,4.36,4,11.0,381.0,8.0,179.0,0,24,1.0,80.0,0.0,1.0,0.0,135.0,149.0,5.0,2.0,2.0,17.0,0.0,1.0,58.0,0.0,1.0,0.0,84.0,22.0,2.0,2.0,2.0,15.0,0.0
DE5redo-URA3,560A-g40,129,89,0,,,,,358.0,125.0,0.0030197974,2.78,3,10.0,348.0,8.0,117.0,1,6,1.0,55.0,0.0,0.0,0.0,115.0,174.0,4.0,1.0,2.0,4.0,2.0,1.0,41.0,0.0,0.0,0.0,68.0,4.0,2.0,1.0,2.0,4.0,2.0
DE5redo-URA3,560A-g80,100,89,0,,,,,330.0,137.0,0.0035908596,3.3,3,5.0,325.0,5.0,132.0,0,31,0.0,58.0,0.0,0.0,0.0,109.0,150.0,1.0,1.0,1.0,8.0,2.0,0.0,46.0,0.0,0.0,0.0,67.0,11.0,1.0,1.0,1.0,8.0,2.0
DE5redo-URA3,563A-g128,74,74,0,,,,,416.0,226.0,0.0061171073,5.62,6,56.0,360.0,39.0,187.0,9,31,1.0,53.0,4.0,27.0,3.0,67.0,168.0,1.0,14.0,3.0,72.0,3.0,1.0,46.0,4.0,14.0,3.0,55.0,40.0,1.0,10.0,3.0,46.0,3.0
DE5redo-URA3,563A-g40,78,74,0,,,,,294.0,112.0,0.0041014481,3.77,4,35.0,259.0,21.0,91.0,11,7,0.0,30.0,0.0,14.0,2.0,18.0,146.0,1.0,12.0,4.0,65.0,2.0,0.0,18.0,0.0,8.0,2.0,16.0,28.0,1.0,4.0,4.0,29.0,2.0
DE5redo-URA3,563A-g80,85,85,0,,,,,409.0,186.0,0.0052358702,4.81,5,50.0,359.0,29.0,157.0,6,4,2.0,40.0,0.0,29.0,1.0,59.0,183.0,1.0,10.0,5.0,77.0,2.0,2.0,26.0,0.0,13.0,1.0,47.0,44.0,1.0,5.0,5.0,40.0,2.0
DE5redo-URA3,563B-g0,132,66,0,,,,,302.0,66.0,0.0024895308,2.29,2,36.0,266.0,15.0,51.0,1,3,3.0,21.0,1.0,3.0,0.0,13.0,214.0,4.0,5.0,20.0,18.0,0.0,2.0,5.0,1.0,3.0,0.0,10.0,22.0,3.0,1.0,5.0,14.0,0.0
DE5redo-URA3,564A-g128,68,68,0,,,,,565.0,295.0,0.0090411573,8.31,8,18.0,547.0,18.0,277.0,6,40,1.0,123.0,1.0,3.0,0.0,237.0,137.0,1.0,3.0,3.0,50.0,6.0,1.0,87.0,1.0,3.0,0.0,123.0,32.0,1.0,3.0,3.0,35.0,6.0
DE5redo-URA3,564A-g40,79,78,0,,,,,354.0,187.0,0.0048759659,4.48,4,13.0,341.0,13.0,174.0,1,53,2.0,59.0,2.0,0.0,0.0,118.0,138.0,2.0,2.0,1.0,26.0,4.0,2.0,49.0,2.0,0.0,0.0,78.0,24.0,2.0,2.0,1.0,23.0,4.0
DE5redo-URA3,564A-g80,74,74,0,,,,,454.0,246.0,0.0066758815,6.14,6,11.0,443.0,11.0,235.0,1,60,1.0,88.0,0.0,3.0,0.0,164.0,149.0,1.0,4.0,0.0,42.0,2.0,1.0,63.0,0.0,3.0,0.0,96.0,41.0,1.0,4.0,0.0,35.0,2.0
DE5redo-URA3,564B-g40,90,90,0,,,,,441.0,218.0,0.0053318825,4.9,4,19.0,422.0,19.0,199.0,5,2,2.0,109.0,0.0,4.0,1.0,99.0,178.0,2.0,5.0,4.0,36.0,1.0,2.0,70.0,0.0,4.0,1.0,68.0,35.0,2.0,5.0,4.0,26.0,1.0
