tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5,613D-g72,341,bc8,bc14,341,0,0,0,0,0,0,0,0
DE5,616A-g40,341,bc14,bc6,341,0,0,0,0,0,0,0,0
DE5,596B-g40,339,bc15,bc8,339,0,0,0,0,0,0,0,0
DE5,563D-g40,332,bc19,bc3,332,0,0,0,0,0,0,0,0
DE5,596B-g0,332,bc3,bc8,332,0,0,0,0,0,0,0,0
DE5,611D-g80,319,bc9,bc16,319,0,0,0,0,0,0,0,0
DE5,617A-g80,318,bc2,bc19,318,0,0,0,0,0,0,0,0
DE5,564B-g80,317,bc3,bc16,317,0,0,0,0,0,0,0,0
DE5,614B-g80,316,bc4,bc15,316,0,0,0,0,0,0,0,0
DE5,617C-g80,315,bc6,bc19,315,0,0,0,0,0,0,0,0
DE5,564C-g80,313,bc5,bc16,313,0,0,0,0,0,0,0,0
DE5,611B-g40,304,bc21,bc2,304,0,0,0,0,0,0,0,0
DE5,563C-g80,300,bc5,bc15,300,0,0,0,0,0,0,0,0
DE5,563C-g40,298,bc17,bc3,298,0,0,0,0,0,0,0,0
DE5,594B-g40,296,bc15,bc6,296,0,0,0,0,0,0,0,0
DE5,613C-g40,296,bc18,bc2,296,0,0,0,0,0,0,0,0
DE5,619D-g32,295,bc22,bc4,295,0,0,0,0,0,0,0,0
DE5,620C-g0,293,bc10,bc7,293,0,0,0,0,0,0,0,0
DE5,619B-g0,289,bc10,bc2,289,0,0,0,0,0,0,0,0
DE5,596C-g40,286,bc17,bc8,286,0,0,0,0,0,0,0,0
DE5,617D-g80,280,bc8,bc19,280,0,0,0,0,0,0,0,0
DE5,595B-g80,279,bc3,bc19,279,0,0,0,0,0,0,0,0
DE5,563A-g0,278,bc1,bc3,278,0,0,0,0,0,0,0,0
DE5,612B-g40,277,bc16,bc1,277,0,0,0,0,0,0,0,0
DE5,595B-g0,275,bc3,bc7,275,0,0,0,0,0,0,0,0
DE5,613B-g0,269,bc4,bc2,269,0,0,0,0,0,0,0,0
DE5,611B-g0,266,bc9,bc2,266,0,0,0,0,0,0,0,0
DE5,616B-g40,260,bc16,bc6,260,0,0,0,0,0,0,0,0
DE5,594C-g0,257,bc5,bc6,257,0,0,0,0,0,0,0,0
DE5,564C-g0,256,bc5,bc4,256,0,0,0,0,0,0,0,0
DE5,619A-g0,256,bc10,bc1,256,0,0,0,0,0,0,0,0
DE5,563B-g80,253,bc3,bc15,253,0,0,0,0,0,0,0,0
DE5,594A-g0,253,bc1,bc6,253,0,0,0,0,0,0,0,0
DE5,620D-g0,252,bc10,bc8,252,0,0,0,0,0,0,0,0
DE5,615D-g72,243,bc8,bc16,243,0,0,0,0,0,0,0,0
DE5,564A-g40,241,bc13,bc4,241,0,0,0,0,0,0,0,0
DE5,614C-g0,241,bc6,bc3,241,0,0,0,0,0,0,0,0
DE5,615A-g80,240,bc2,bc16,240,0,0,0,0,0,0,0,0
