tag,output_file_barcodes,demuxed_count,rvs,fwd,lineage,barcodes_count,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,lineage:not_exact_match,lineage_failed:context_not_present_in_reference_sequence,lineage_failed:barcode_not_in_fasta,lineage_failed:low_confidence_barcode_identification
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc54,797,3,0,0,0,1,0,0,0,791,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc14,767,3,0,0,0,4,0,0,0,192,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc69,733,3,0,0,0,2,0,0,0,729,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc11,620,0,0,0,0,1,0,0,0,30,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc15,567,3,0,0,0,0,0,0,0,226,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc97,541,0,0,0,0,0,0,0,0,541,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc100,399,1,0,0,0,1,0,0,0,394,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc82,370,1,0,0,0,0,0,0,0,366,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc18,343,1,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc99,332,3,0,0,0,1,0,0,0,328,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc45,323,0,0,0,0,0,0,0,0,289,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc42,313,1,0,0,0,2,0,0,0,308,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc17,291,2,0,0,0,0,0,0,0,57,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc75,286,1,0,0,0,1,0,0,0,286,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc83,282,1,0,0,0,0,0,0,0,278,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc23,277,1,0,0,0,0,0,0,0,160,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc16,248,1,0,0,0,0,0,0,0,43,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc21,238,0,0,0,0,2,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc35,225,1,0,0,0,0,0,0,0,205,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc20,220,0,0,0,0,0,0,0,0,7,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc95,213,1,0,0,0,1,0,0,0,203,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc19,208,0,0,0,0,0,0,0,0,21,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc60,180,0,0,0,0,0,0,0,0,178,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc30,168,0,0,0,0,0,0,0,0,85,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc28,158,0,0,0,0,0,0,0,0,36,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc88,158,1,0,0,0,0,0,0,0,153,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc26,157,0,0,0,0,1,0,0,0,71,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc25,156,1,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc24,145,1,0,0,0,1,0,0,0,29,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc47,137,0,0,0,0,0,0,0,0,111,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc65,128,0,0,0,0,0,0,0,0,122,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc87,115,1,0,0,0,0,0,0,0,115,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc89,91,1,0,0,0,0,0,0,0,85,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc22,74,0,0,0,0,0,0,0,0,14,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc61,62,0,0,0,0,0,0,0,0,51,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc27,58,0,0,0,0,0,0,0,0,7,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc40,53,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc31,50,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc93,44,0,0,0,0,0,0,0,0,43,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc29,42,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc70,39,0,0,0,0,0,0,0,0,31,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc50,37,0,0,0,0,0,0,0,0,24,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc74,34,0,0,0,0,0,0,0,0,25,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc62,26,0,0,0,0,1,0,0,0,18,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc37,24,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc92,24,0,0,0,0,0,0,0,0,22,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc71,23,0,0,0,0,0,0,0,0,18,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc36,22,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc94,20,0,0,0,0,0,0,0,0,15,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc64,19,0,0,0,0,1,0,0,0,15,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc91,18,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc59,16,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc48,15,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc32,14,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc78,14,0,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc81,14,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc51,13,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc67,13,1,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc33,12,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc44,12,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc38,11,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc56,11,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc63,11,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc43,9,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc52,9,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc53,9,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc72,9,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc79,9,0,0,0,0,1,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc46,8,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc57,7,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc68,7,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc76,7,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc86,7,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc55,6,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc41,5,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc90,5,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc39,4,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc80,4,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc49,3,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P38,57904,bc3,bc1,bc34,2,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc2,6804,20,0,0,0,24,0,0,0,144,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc1,5556,18,0,0,0,13,0,0,0,170,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,fail,5326,47,0,0,0,19,0,0,0,0,4697,409,220
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc3,1613,6,0,0,0,9,0,0,0,157,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc4,1492,7,0,0,0,3,0,0,0,144,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc98,1491,4,0,0,0,4,0,0,0,1483,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc6,1286,4,0,0,0,3,0,0,0,29,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc5,1244,2,0,0,0,3,0,0,0,61,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc7,950,5,0,0,0,2,0,0,0,69,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc9,807,2,0,0,0,3,0,0,0,246,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc14,754,4,0,0,0,3,0,0,0,157,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc73,722,1,0,0,0,3,0,0,0,717,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc58,671,1,0,0,0,5,0,0,0,649,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc8,647,4,0,0,0,1,0,0,0,49,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc10,638,2,0,0,0,2,0,0,0,48,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc97,474,0,0,0,0,6,0,0,0,474,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc69,467,1,0,0,0,4,0,0,0,463,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc60,380,0,0,0,0,2,0,0,0,372,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc83,355,0,0,0,0,2,0,0,0,347,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc100,334,1,0,0,0,0,0,0,0,334,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc15,324,2,0,0,0,0,0,0,0,62,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc13,279,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc12,278,0,0,0,0,2,0,0,0,81,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc66,260,1,0,0,0,0,0,0,0,257,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc11,252,0,0,0,0,0,0,0,0,17,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc18,247,0,0,0,0,4,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc42,233,1,0,0,0,1,0,0,0,203,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc25,217,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc20,175,0,0,0,0,2,0,0,0,7,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc82,170,2,0,0,0,0,0,0,0,165,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc75,163,0,0,0,0,1,0,0,0,163,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc23,159,0,0,0,0,1,0,0,0,51,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc99,158,0,0,0,0,0,0,0,0,157,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc65,149,0,0,0,0,0,0,0,0,142,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc30,131,1,0,0,0,1,0,0,0,79,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc17,120,1,0,0,0,0,0,0,0,22,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc54,119,0,0,0,0,0,0,0,0,119,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc45,108,1,0,0,0,0,0,0,0,98,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc88,98,0,0,0,0,0,0,0,0,93,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc95,93,1,0,0,0,0,0,0,0,92,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc19,90,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc21,83,0,0,0,0,1,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc26,69,0,0,0,0,0,0,0,0,66,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc36,66,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc61,61,0,0,0,0,1,0,0,0,51,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc47,57,0,0,0,0,0,0,0,0,49,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc24,56,0,0,0,0,0,0,0,0,13,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc57,53,0,0,0,0,0,0,0,0,16,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc70,48,0,0,0,0,1,0,0,0,48,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc87,47,0,0,0,0,0,0,0,0,47,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc50,45,0,0,0,0,1,0,0,0,20,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc28,44,0,0,0,0,1,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc93,39,0,0,0,0,0,0,0,0,38,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc52,38,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc29,34,0,0,0,0,0,0,0,0,10,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc74,34,0,0,0,0,0,0,0,0,28,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc89,34,0,0,0,0,0,0,0,0,34,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc22,30,0,0,0,0,1,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc27,30,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc35,30,0,0,0,0,0,0,0,0,29,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc53,27,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc63,24,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc67,23,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc64,20,0,0,0,0,0,0,0,0,16,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc92,15,0,0,0,0,0,0,0,0,15,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc71,14,0,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc94,14,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc86,13,0,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc16,12,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc39,12,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc62,12,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc37,11,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc40,10,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc56,9,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc90,8,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc44,6,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc68,6,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc31,5,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc32,5,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc38,5,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc49,5,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc79,5,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc43,4,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc51,4,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc55,4,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc59,4,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc72,4,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc78,4,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc81,4,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc48,3,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc80,3,0,0,0,0,1,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc91,3,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc33,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc41,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc46,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P44,37034,bc1,bc2,bc76,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,fail,31760,74,0,0,0,71,0,0,0,0,445,31128,187
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc2,33,0,0,0,0,1,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc1,18,0,0,0,0,1,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc98,11,0,0,0,0,0,0,0,0,11,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc6,7,1,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc3,6,0,0,0,0,1,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc11,5,1,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc14,5,0,0,0,0,1,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc73,5,0,0,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc9,4,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc4,3,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc7,3,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc95,3,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc100,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc17,2,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc23,2,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc30,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc42,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc87,2,0,0,0,0,1,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc10,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc12,1,1,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc13,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc15,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc22,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc28,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc31,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc32,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc64,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc66,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc69,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc70,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc75,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc78,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc8,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc82,1,1,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc83,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,pGR438-ctrl,31893,bc3,bc2,bc96,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc2,6242,22,0,0,0,78,0,0,0,267,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc1,2369,6,0,0,0,24,0,0,0,84,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,fail,1812,22,0,0,0,25,0,0,0,0,1460,249,103
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc4,1171,4,0,0,0,8,0,0,0,84,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc3,1028,1,0,0,0,6,0,0,0,150,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc5,706,0,0,0,0,15,0,0,0,54,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc14,673,5,0,0,0,8,0,0,0,156,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc58,628,0,0,0,0,7,0,0,0,616,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc10,594,1,0,0,0,3,0,0,0,47,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc98,533,1,0,0,0,8,0,0,0,533,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc7,505,0,0,0,0,7,0,0,0,15,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc73,469,0,0,0,0,9,0,0,0,467,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc9,333,3,0,0,0,1,0,0,0,121,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc6,332,1,0,0,0,3,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc8,260,0,0,0,0,5,0,0,0,28,0,0,0
